"REF_DATE","GEO","DGUID","Level of study","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2005","United States","","Bachelor's","Average personal income in the year prior to interview","Dollars","81","units ","0","v88837522","12.2.9","40800","E","","t","0"
"2005","United States","","Bachelor's","Average age at graduation","Years","308","units ","0","v88837523","12.2.10","26","","","t","0"
"2005","United States","","Bachelor's","Median age at graduation","Years","308","units ","0","v88837524","12.2.11","25","","","t","0"
"2005","United States","","Bachelor's","Married or living common law","Percent","239","units ","0","v88837525","12.2.12","","F","","t","0"
"2005","United States","","Bachelor's","With dependent children","Percent","239","units ","0","v88837526","12.2.13","","x","","t","0"
"2005","United States","","Bachelor's","With previous postsecondary education","Percent","239","units ","0","v88837527","12.2.14","52","E","","t","0"
"2005","United States","","Master's","Number of graduates","Number","223","units ","0","v88837528","12.3.1","100","E","","t","0"
"2005","United States","","Master's","Average debt owed at graduation","Dollars","81","units ","0","v88837529","12.3.2","16300","","","t","0"
"2005","United States","","Master's","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units ","0","v88837530","12.3.3","","F","","t","0"
"2005","United States","","Master's","Average debt owed at time of interview","Dollars","81","units ","0","v88837531","12.3.4","5100","E","","t","0"
"2005","United States","","Master's","Percentage of graduates with large debt at time of interview ($25,000 and over)","Percent","239","units ","0","v88837532","12.3.5","","x","","t","0"
"2005","United States","","Master's","Percentage of debt paid off at time of interview","Percent","239","units ","0","v88837533","12.3.6","69","","","t","0"
"2005","United States","","Master's","Employed at time of interview ","Percent","239","units ","0","v88837534","12.3.7","77","","","t","0"
"2005","United States","","Master's","Without personal income in the year prior to interview","Percent","239","units ","0","v88837535","12.3.8","","..","","t","0"
"2005","United States","","Master's","Average personal income in the year prior to interview","Dollars","81","units ","0","v88837536","12.3.9","48600","","","t","0"
"2005","United States","","Master's","Average age at graduation","Years","308","units ","0","v88837537","12.3.10","30","","","t","0"
"2005","United States","","Master's","Median age at graduation","Years","308","units ","0","v88837538","12.3.11","28","","","t","0"
"2005","United States","","Master's","Married or living common law","Percent","239","units ","0","v88837539","12.3.12","42","E","","t","0"
"2005","United States","","Master's","With dependent children","Percent","239","units ","0","v88837540","12.3.13","","F","","t","0"
"2005","United States","","Master's","With previous postsecondary education","Percent","239","units ","0","v88837541","12.3.14","97","","","t","0"
"2005","United States","","Doctorate","Number of graduates","Number","223","units ","0","v88837542","12.4.1","100","","","t","0"
"2005","United States","","Doctorate","Average debt owed at graduation","Dollars","81","units ","0","v88837543","12.4.2","20500","","","t","0"
"2005","United States","","Doctorate","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units ","0","v88837544","12.4.3","35","","","t","0"
"2005","United States","","Doctorate","Average debt owed at time of interview","Dollars","81","units ","0","v88837545","12.4.4","13200","","","t","0"
"2005","United States","","Doctorate","Percentage of graduates with large debt at time of interview ($25,000 and over)","Percent","239","units ","0","v88837546","12.4.5","23","","","t","0"
"2005","United States","","Doctorate","Percentage of debt paid off at time of interview","Percent","239","units ","0","v88837547","12.4.6","33","","","t","0"
"2005","United States","","Doctorate","Employed at time of interview ","Percent","239","units ","0","v88837548","12.4.7","92","","","t","0"
"2005","United States","","Doctorate","Without personal income in the year prior to interview","Percent","239","units ","0","v88837549","12.4.8","","..","","t","0"
"2005","United States","","Doctorate","Average personal income in the year prior to interview","Dollars","81","units ","0","v88837550","12.4.9","52800","","","t","0"
"2005","United States","","Doctorate","Average age at graduation","Years","308","units ","0","v88837551","12.4.10","32","","","t","0"
"2005","United States","","Doctorate","Median age at graduation","Years","308","units ","0","v88837552","12.4.11","31","","","t","0"
"2005","United States","","Doctorate","Married or living common law","Percent","239","units ","0","v88837553","12.4.12","73","","","t","0"
"2005","United States","","Doctorate","With dependent children","Percent","239","units ","0","v88837554","12.4.13","38","","","t","0"
"2005","United States","","Doctorate","With previous postsecondary education","Percent","239","units ","0","v88837555","12.4.14","100","","","t","0"
"2010","Canada","2016A000011124","College","Number of graduates","Number","223","units ","0","v88836884","1.1.1","26300","","","","0"
"2010","Canada","2016A000011124","College","Average debt owed at graduation","Dollars","81","units ","0","v88836885","1.1.2","14000","","","","0"
"2010","Canada","2016A000011124","College","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units ","0","v88836886","1.1.3","14","","","","0"
"2010","Canada","2016A000011124","College","Average debt owed at time of interview","Dollars","81","units ","0","v88836887","1.1.4","7900","","","","0"
"2010","Canada","2016A000011124","College","Percentage of graduates with large debt at time of interview ($25,000 and over)","Percent","239","units ","0","v88836888","1.1.5","","F","","","0"
"2010","Canada","2016A000011124","College","Percentage of debt paid off at time of interview","Percent","239","units ","0","v88836889","1.1.6","44","","","","0"
"2010","Canada","2016A000011124","College","Employed at time of interview ","Percent","239","units ","0","v88836890","1.1.7","90","","","","0"
"2010","Canada","2016A000011124","College","Without personal income in the year prior to interview","Percent","239","units ","0","v88836891","1.1.8","","F","","","0"
"2010","Canada","2016A000011124","College","Average personal income in the year prior to interview","Dollars","81","units ","0","v88836892","1.1.9","38400","","","","0"
"2010","Canada","2016A000011124","College","Average age at graduation","Years","308","units ","0","v88836893","1.1.10","26","","","","0"
"2010","Canada","2016A000011124","College","Median age at graduation","Years","308","units ","0","v88836894","1.1.11","24","","","","0"
"2010","Canada","2016A000011124","College","Married or living common law","Percent","239","units ","0","v88836895","1.1.12","46","","","","0"
"2010","Canada","2016A000011124","College","With dependent children","Percent","239","units ","0","v88836896","1.1.13","30","","","","0"
"2010","Canada","2016A000011124","College","With previous postsecondary education","Percent","239","units ","0","v88836897","1.1.14","49","","","","0"
"2010","Canada","2016A000011124","Bachelor's","Number of graduates","Number","223","units ","0","v88836898","1.2.1","38600","","","","0"
"2010","Canada","2016A000011124","Bachelor's","Average debt owed at graduation","Dollars","81","units ","0","v88836899","1.2.2","22300","","","","0"
"2010","Canada","2016A000011124","Bachelor's","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units ","0","v88836900","1.2.3","38","","","","0"
"2010","Canada","2016A000011124","Bachelor's","Average debt owed at time of interview","Dollars","81","units ","0","v88836901","1.2.4","10800","","","","0"
"2010","Canada","2016A000011124","Bachelor's","Percentage of graduates with large debt at time of interview ($25,000 and over)","Percent","239","units ","0","v88836902","1.2.5","23","","","","0"
"2010","Canada","2016A000011124","Bachelor's","Percentage of debt paid off at time of interview","Percent","239","units ","0","v88836903","1.2.6","52","","","","0"
"2010","Canada","2016A000011124","Bachelor's","Employed at time of interview ","Percent","239","units ","0","v88836904","1.2.7","90","","","","0"
"2010","Canada","2016A000011124","Bachelor's","Without personal income in the year prior to interview","Percent","239","units ","0","v88836905","1.2.8","","F","","","0"
"2010","Canada","2016A000011124","Bachelor's","Average personal income in the year prior to interview","Dollars","81","units ","0","v88836906","1.2.9","50000","","","","0"
"2010","Canada","2016A000011124","Bachelor's","Average age at graduation","Years","308","units ","0","v88836907","1.2.10","27","","","","0"
"2010","Canada","2016A000011124","Bachelor's","Median age at graduation","Years","308","units ","0","v88836908","1.2.11","25","","","","0"
"2010","Canada","2016A000011124","Bachelor's","Married or living common law","Percent","239","units ","0","v88836909","1.2.12","49","","","","0"
"2010","Canada","2016A000011124","Bachelor's","With dependent children","Percent","239","units ","0","v88836910","1.2.13","23","","","","0"
"2010","Canada","2016A000011124","Bachelor's","With previous postsecondary education","Percent","239","units ","0","v88836911","1.2.14","59","","","","0"
"2010","Canada","2016A000011124","Master's","Number of graduates","Number","223","units ","0","v88836912","1.3.1","9900","","","","0"
"2010","Canada","2016A000011124","Master's","Average debt owed at graduation","Dollars","81","units ","0","v88836913","1.3.2","20600","","","","0"
"2010","Canada","2016A000011124","Master's","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units ","0","v88836914","1.3.3","34","","","","0"
"2010","Canada","2016A000011124","Master's","Average debt owed at time of interview","Dollars","81","units ","0","v88836915","1.3.4","9200","","","","0"
"2010","Canada","2016A000011124","Master's","Percentage of graduates with large debt at time of interview ($25,000 and over)","Percent","239","units ","0","v88836916","1.3.5","22","","","","0"
"2010","Canada","2016A000011124","Master's","Percentage of debt paid off at time of interview","Percent","239","units ","0","v88836917","1.3.6","55","","","","0"
"2010","Canada","2016A000011124","Master's","Employed at time of interview ","Percent","239","units ","0","v88836918","1.3.7","92","","","","0"
"2010","Canada","2016A000011124","Master's","Without personal income in the year prior to interview","Percent","239","units ","0","v88836919","1.3.8","","F","","","0"
"2010","Canada","2016A000011124","Master's","Average personal income in the year prior to interview","Dollars","81","units ","0","v88836920","1.3.9","61000","","","","0"
"2010","Canada","2016A000011124","Master's","Average age at graduation","Years","308","units ","0","v88836921","1.3.10","29","","","","0"
"2010","Canada","2016A000011124","Master's","Median age at graduation","Years","308","units ","0","v88836922","1.3.11","27","","","","0"
"2010","Canada","2016A000011124","Master's","Married or living common law","Percent","239","units ","0","v88836923","1.3.12","67","","","","0"
"2010","Canada","2016A000011124","Master's","With dependent children","Percent","239","units ","0","v88836924","1.3.13","35","","","","0"
"2010","Canada","2016A000011124","Master's","With previous postsecondary education","Percent","239","units ","0","v88836925","1.3.14","98","","","","0"
"2010","Canada","2016A000011124","Doctorate","Number of graduates","Number","223","units ","0","v88836926","1.4.1","1700","","","","0"
"2010","Canada","2016A000011124","Doctorate","Average debt owed at graduation","Dollars","81","units ","0","v88836927","1.4.2","23100","","","","0"
"2010","Canada","2016A000011124","Doctorate","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units ","0","v88836928","1.4.3","35","","","","0"
"2010","Canada","2016A000011124","Doctorate","Average debt owed at time of interview","Dollars","81","units ","0","v88836929","1.4.4","11900","","","","0"
"2010","Canada","2016A000011124","Doctorate","Percentage of graduates with large debt at time of interview ($25,000 and over)","Percent","239","units ","0","v88836930","1.4.5","24","E","","","0"
"2010","Canada","2016A000011124","Doctorate","Percentage of debt paid off at time of interview","Percent","239","units ","0","v88836931","1.4.6","48","","","","0"
"2010","Canada","2016A000011124","Doctorate","Employed at time of interview ","Percent","239","units ","0","v88836932","1.4.7","95","","","","0"
"2010","Canada","2016A000011124","Doctorate","Without personal income in the year prior to interview","Percent","239","units ","0","v88836933","1.4.8","","x","","","0"
"2010","Canada","2016A000011124","Doctorate","Average personal income in the year prior to interview","Dollars","81","units ","0","v88836934","1.4.9","87500","","","","0"
"2010","Canada","2016A000011124","Doctorate","Average age at graduation","Years","308","units ","0","v88836935","1.4.10","32","","","","0"
"2010","Canada","2016A000011124","Doctorate","Median age at graduation","Years","308","units ","0","v88836936","1.4.11","31","","","","0"
"2010","Canada","2016A000011124","Doctorate","Married or living common law","Percent","239","units ","0","v88836937","1.4.12","82","","","","0"
"2010","Canada","2016A000011124","Doctorate","With dependent children","Percent","239","units ","0","v88836938","1.4.13","46","","","","0"
"2010","Canada","2016A000011124","Doctorate","With previous postsecondary education","Percent","239","units ","0","v88836939","1.4.14","100","","","","0"
"2010","Newfoundland and Labrador","2016A000210","College","Number of graduates","Number","223","units ","0","v88836940","2.1.1","600","","","","0"
"2010","Newfoundland and Labrador","2016A000210","College","Average debt owed at graduation","Dollars","81","units ","0","v88836941","2.1.2","16500","","","","0"
"2010","Newfoundland and Labrador","2016A000210","College","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units ","0","v88836942","2.1.3","25","E","","","0"
"2010","Newfoundland and Labrador","2016A000210","College","Average debt owed at time of interview","Dollars","81","units ","0","v88836943","2.1.4","7800","","","","0"
"2010","Newfoundland and Labrador","2016A000210","College","Percentage of graduates with large debt at time of interview ($25,000 and over)","Percent","239","units ","0","v88836944","2.1.5","","F","","","0"
"2010","Newfoundland and Labrador","2016A000210","College","Percentage of debt paid off at time of interview","Percent","239","units ","0","v88836945","2.1.6","51","","","","0"
"2010","Newfoundland and Labrador","2016A000210","College","Employed at time of interview ","Percent","239","units ","0","v88836946","2.1.7","80","","","","0"
"2010","Newfoundland and Labrador","2016A000210","College","Without personal income in the year prior to interview","Percent","239","units ","0","v88836947","2.1.8","","..","","","0"
"2010","Newfoundland and Labrador","2016A000210","College","Average personal income in the year prior to interview","Dollars","81","units ","0","v88836948","2.1.9","58200","","","","0"
"2010","Newfoundland and Labrador","2016A000210","College","Average age at graduation","Years","308","units ","0","v88836949","2.1.10","26","","","","0"
"2010","Newfoundland and Labrador","2016A000210","College","Median age at graduation","Years","308","units ","0","v88836950","2.1.11","25","","","","0"
"2010","Newfoundland and Labrador","2016A000210","College","Married or living common law","Percent","239","units ","0","v88836951","2.1.12","42","","","","0"
"2010","Newfoundland and Labrador","2016A000210","College","With dependent children","Percent","239","units ","0","v88836952","2.1.13","37","","","","0"
"2010","Newfoundland and Labrador","2016A000210","College","With previous postsecondary education","Percent","239","units ","0","v88836953","2.1.14","46","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Bachelor's","Number of graduates","Number","223","units ","0","v88836954","2.2.1","600","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Bachelor's","Average debt owed at graduation","Dollars","81","units ","0","v88836955","2.2.2","30200","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Bachelor's","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units ","0","v88836956","2.2.3","54","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Bachelor's","Average debt owed at time of interview","Dollars","81","units ","0","v88836957","2.2.4","14600","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Bachelor's","Percentage of graduates with large debt at time of interview ($25,000 and over)","Percent","239","units ","0","v88836958","2.2.5","29","E","","","0"
"2010","Newfoundland and Labrador","2016A000210","Bachelor's","Percentage of debt paid off at time of interview","Percent","239","units ","0","v88836959","2.2.6","53","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Bachelor's","Employed at time of interview ","Percent","239","units ","0","v88836960","2.2.7","91","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Bachelor's","Without personal income in the year prior to interview","Percent","239","units ","0","v88836961","2.2.8","","..","","","0"
"2010","Newfoundland and Labrador","2016A000210","Bachelor's","Average personal income in the year prior to interview","Dollars","81","units ","0","v88836962","2.2.9","60300","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Bachelor's","Average age at graduation","Years","308","units ","0","v88836963","2.2.10","26","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Bachelor's","Median age at graduation","Years","308","units ","0","v88836964","2.2.11","24","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Bachelor's","Married or living common law","Percent","239","units ","0","v88836965","2.2.12","69","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Bachelor's","With dependent children","Percent","239","units ","0","v88836966","2.2.13","34","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Bachelor's","With previous postsecondary education","Percent","239","units ","0","v88836967","2.2.14","45","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Master's","Number of graduates","Number","223","units ","0","v88836968","2.3.1","","F","","","0"
"2010","Newfoundland and Labrador","2016A000210","Master's","Average debt owed at graduation","Dollars","81","units ","0","v88836969","2.3.2","21300","E","","","0"
"2010","Newfoundland and Labrador","2016A000210","Master's","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units ","0","v88836970","2.3.3","","F","","","0"
"2010","Newfoundland and Labrador","2016A000210","Master's","Average debt owed at time of interview","Dollars","81","units ","0","v88836971","2.3.4","","F","","","0"
"2010","Newfoundland and Labrador","2016A000210","Master's","Percentage of graduates with large debt at time of interview ($25,000 and over)","Percent","239","units ","0","v88836972","2.3.5","15","E","","","0"
"2010","Newfoundland and Labrador","2016A000210","Master's","Percentage of debt paid off at time of interview","Percent","239","units ","0","v88836973","2.3.6","80","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Master's","Employed at time of interview ","Percent","239","units ","0","v88836974","2.3.7","99","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Master's","Without personal income in the year prior to interview","Percent","239","units ","0","v88836975","2.3.8","","..","","","0"
"2010","Newfoundland and Labrador","2016A000210","Master's","Average personal income in the year prior to interview","Dollars","81","units ","0","v88836976","2.3.9","67300","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Master's","Average age at graduation","Years","308","units ","0","v88836977","2.3.10","28","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Master's","Median age at graduation","Years","308","units ","0","v88836978","2.3.11","27","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Master's","Married or living common law","Percent","239","units ","0","v88836979","2.3.12","72","E","","","0"
"2010","Newfoundland and Labrador","2016A000210","Master's","With dependent children","Percent","239","units ","0","v88836980","2.3.13","","F","","","0"
"2010","Newfoundland and Labrador","2016A000210","Master's","With previous postsecondary education","Percent","239","units ","0","v88836981","2.3.14","99","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Doctorate","Number of graduates","Number","223","units ","0","v88836982","2.4.1","0","E","","","0"
"2010","Newfoundland and Labrador","2016A000210","Doctorate","Average debt owed at graduation","Dollars","81","units ","0","v88836983","2.4.2","30400","E","","","0"
"2010","Newfoundland and Labrador","2016A000210","Doctorate","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units ","0","v88836984","2.4.3","","x","","","0"
"2010","Newfoundland and Labrador","2016A000210","Doctorate","Average debt owed at time of interview","Dollars","81","units ","0","v88836985","2.4.4","5700","E","","","0"
"2010","Newfoundland and Labrador","2016A000210","Doctorate","Percentage of graduates with large debt at time of interview ($25,000 and over)","Percent","239","units ","0","v88836986","2.4.5","","..","","","0"
"2010","Newfoundland and Labrador","2016A000210","Doctorate","Percentage of debt paid off at time of interview","Percent","239","units ","0","v88836987","2.4.6","81","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Doctorate","Employed at time of interview ","Percent","239","units ","0","v88836988","2.4.7","100","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Doctorate","Without personal income in the year prior to interview","Percent","239","units ","0","v88836989","2.4.8","","..","","","0"
"2010","Newfoundland and Labrador","2016A000210","Doctorate","Average personal income in the year prior to interview","Dollars","81","units ","0","v88836990","2.4.9","99100","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Doctorate","Average age at graduation","Years","308","units ","0","v88836991","2.4.10","33","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Doctorate","Median age at graduation","Years","308","units ","0","v88836992","2.4.11","","x","","","0"
"2010","Newfoundland and Labrador","2016A000210","Doctorate","Married or living common law","Percent","239","units ","0","v88836993","2.4.12","100","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Doctorate","With dependent children","Percent","239","units ","0","v88836994","2.4.13","","x","","","0"
"2010","Newfoundland and Labrador","2016A000210","Doctorate","With previous postsecondary education","Percent","239","units ","0","v88836995","2.4.14","100","","","","0"
"2010","Prince Edward Island","2016A000211","College","Number of graduates","Number","223","units ","0","v88836996","3.1.1","200","","","","0"
"2010","Prince Edward Island","2016A000211","College","Average debt owed at graduation","Dollars","81","units ","0","v88836997","3.1.2","12600","","","","0"
"2010","Prince Edward Island","2016A000211","College","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units ","0","v88836998","3.1.3","","F","","","0"
"2010","Prince Edward Island","2016A000211","College","Average debt owed at time of interview","Dollars","81","units ","0","v88836999","3.1.4","9100","E","","","0"
"2010","Prince Edward Island","2016A000211","College","Percentage of graduates with large debt at time of interview ($25,000 and over)","Percent","239","units ","0","v88837000","3.1.5","","F","","","0"
"2010","Prince Edward Island","2016A000211","College","Percentage of debt paid off at time of interview","Percent","239","units ","0","v88837001","3.1.6","35","","","","0"
"2010","Prince Edward Island","2016A000211","College","Employed at time of interview ","Percent","239","units ","0","v88837002","3.1.7","93","","","","0"
"2010","Prince Edward Island","2016A000211","College","Without personal income in the year prior to interview","Percent","239","units ","0","v88837003","3.1.8","","..","","","0"
"2010","Prince Edward Island","2016A000211","College","Average personal income in the year prior to interview","Dollars","81","units ","0","v88837004","3.1.9","34100","","","","0"
"2010","Prince Edward Island","2016A000211","College","Average age at graduation","Years","308","units ","0","v88837005","3.1.10","23","","","","0"
"2010","Prince Edward Island","2016A000211","College","Median age at graduation","Years","308","units ","0","v88837006","3.1.11","22","","","","0"
"2010","Prince Edward Island","2016A000211","College","Married or living common law","Percent","239","units ","0","v88837007","3.1.12","34","E","","","0"
"2010","Prince Edward Island","2016A000211","College","With dependent children","Percent","239","units ","0","v88837008","3.1.13","20","E","","","0"
"2010","Prince Edward Island","2016A000211","College","With previous postsecondary education","Percent","239","units ","0","v88837009","3.1.14","40","E","","","0"
"2010","Prince Edward Island","2016A000211","Bachelor's","Number of graduates","Number","223","units ","0","v88837010","3.2.1","200","E","","","0"
"2010","Prince Edward Island","2016A000211","Bachelor's","Average debt owed at graduation","Dollars","81","units ","0","v88837011","3.2.2","20900","","","","0"
"2010","Prince Edward Island","2016A000211","Bachelor's","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units ","0","v88837012","3.2.3","38","E","","","0"
"2010","Prince Edward Island","2016A000211","Bachelor's","Average debt owed at time of interview","Dollars","81","units ","0","v88837013","3.2.4","14500","","","","0"
"2010","Prince Edward Island","2016A000211","Bachelor's","Percentage of graduates with large debt at time of interview ($25,000 and over)","Percent","239","units ","0","v88837014","3.2.5","38","E","","","0"
"2010","Prince Edward Island","2016A000211","Bachelor's","Percentage of debt paid off at time of interview","Percent","239","units ","0","v88837015","3.2.6","39","","","","0"
"2010","Prince Edward Island","2016A000211","Bachelor's","Employed at time of interview ","Percent","239","units ","0","v88837016","3.2.7","93","","","","0"
"2010","Prince Edward Island","2016A000211","Bachelor's","Without personal income in the year prior to interview","Percent","239","units ","0","v88837017","3.2.8","","..","","","0"
"2010","Prince Edward Island","2016A000211","Bachelor's","Average personal income in the year prior to interview","Dollars","81","units ","0","v88837018","3.2.9","41400","","","","0"
"2010","Prince Edward Island","2016A000211","Bachelor's","Average age at graduation","Years","308","units ","0","v88837019","3.2.10","25","","","","0"
"2010","Prince Edward Island","2016A000211","Bachelor's","Median age at graduation","Years","308","units ","0","v88837020","3.2.11","25","","","","0"
"2010","Prince Edward Island","2016A000211","Bachelor's","Married or living common law","Percent","239","units ","0","v88837021","3.2.12","41","E","","","0"
"2010","Prince Edward Island","2016A000211","Bachelor's","With dependent children","Percent","239","units ","0","v88837022","3.2.13","","F","","","0"
"2010","Prince Edward Island","2016A000211","Bachelor's","With previous postsecondary education","Percent","239","units ","0","v88837023","3.2.14","66","","","","0"
"2010","Prince Edward Island","2016A000211","Master's","Number of graduates","Number","223","units ","0","v88837024","3.3.1","","F","","","0"
"2010","Prince Edward Island","2016A000211","Master's","Average debt owed at graduation","Dollars","81","units ","0","v88837025","3.3.2","52300","","","","0"
"2010","Prince Edward Island","2016A000211","Master's","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units ","0","v88837026","3.3.3","74","E","","","0"
"2010","Prince Edward Island","2016A000211","Master's","Average debt owed at time of interview","Dollars","81","units ","0","v88837027","3.3.4","26900","E","","","0"
"2010","Prince Edward Island","2016A000211","Master's","Percentage of graduates with large debt at time of interview ($25,000 and over)","Percent","239","units ","0","v88837028","3.3.5","","x","","","0"
"2010","Prince Edward Island","2016A000211","Master's","Percentage of debt paid off at time of interview","Percent","239","units ","0","v88837029","3.3.6","49","","","","0"
"2010","Prince Edward Island","2016A000211","Master's","Employed at time of interview ","Percent","239","units ","0","v88837030","3.3.7","96","","","","0"
"2010","Prince Edward Island","2016A000211","Master's","Without personal income in the year prior to interview","Percent","239","units ","0","v88837031","3.3.8","","..","","","0"
"2010","Prince Edward Island","2016A000211","Master's","Average personal income in the year prior to interview","Dollars","81","units ","0","v88837032","3.3.9","66100","","","","0"
"2010","Prince Edward Island","2016A000211","Master's","Average age at graduation","Years","308","units ","0","v88837033","3.3.10","26","","","","0"
"2010","Prince Edward Island","2016A000211","Master's","Median age at graduation","Years","308","units ","0","v88837034","3.3.11","25","","","","0"
"2010","Prince Edward Island","2016A000211","Master's","Married or living common law","Percent","239","units ","0","v88837035","3.3.12","92","","","","0"
"2010","Prince Edward Island","2016A000211","Master's","With dependent children","Percent","239","units ","0","v88837036","3.3.13","","x","","","0"
"2010","Prince Edward Island","2016A000211","Master's","With previous postsecondary education","Percent","239","units ","0","v88837037","3.3.14","100","","","","0"
"2010","Prince Edward Island","2016A000211","Doctorate","Number of graduates","Number","223","units ","0","v88837038","3.4.1","","x","","","0"
"2010","Prince Edward Island","2016A000211","Doctorate","Average debt owed at graduation","Dollars","81","units ","0","v88837039","3.4.2","","x","","","0"
"2010","Prince Edward Island","2016A000211","Doctorate","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units ","0","v88837040","3.4.3","","x","","","0"
"2010","Prince Edward Island","2016A000211","Doctorate","Average debt owed at time of interview","Dollars","81","units ","0","v88837041","3.4.4","","x","","","0"
"2010","Prince Edward Island","2016A000211","Doctorate","Percentage of graduates with large debt at time of interview ($25,000 and over)","Percent","239","units ","0","v88837042","3.4.5","","..","","","0"
"2010","Prince Edward Island","2016A000211","Doctorate","Percentage of debt paid off at time of interview","Percent","239","units ","0","v88837043","3.4.6","76","","","","0"
"2010","Prince Edward Island","2016A000211","Doctorate","Employed at time of interview ","Percent","239","units ","0","v88837044","3.4.7","","x","","","0"
"2010","Prince Edward Island","2016A000211","Doctorate","Without personal income in the year prior to interview","Percent","239","units ","0","v88837045","3.4.8","","..","","","0"
"2010","Prince Edward Island","2016A000211","Doctorate","Average personal income in the year prior to interview","Dollars","81","units ","0","v88837046","3.4.9","","x","","","0"
"2010","Prince Edward Island","2016A000211","Doctorate","Average age at graduation","Years","308","units ","0","v88837047","3.4.10","","x","","","0"
"2010","Prince Edward Island","2016A000211","Doctorate","Median age at graduation","Years","308","units ","0","v88837048","3.4.11","","x","","","0"
"2010","Prince Edward Island","2016A000211","Doctorate","Married or living common law","Percent","239","units ","0","v88837049","3.4.12","","x","","","0"
"2010","Prince Edward Island","2016A000211","Doctorate","With dependent children","Percent","239","units ","0","v88837050","3.4.13","","x","","","0"
"2010","Prince Edward Island","2016A000211","Doctorate","With previous postsecondary education","Percent","239","units ","0","v88837051","3.4.14","","x","","","0"
"2010","Nova Scotia","2016A000212","College","Number of graduates","Number","223","units ","0","v88837052","4.1.1","1300","","","","0"
"2010","Nova Scotia","2016A000212","College","Average debt owed at graduation","Dollars","81","units ","0","v88837053","4.1.2","15100","","","","0"
"2010","Nova Scotia","2016A000212","College","Percentage of graduates with large debt at graduation ($25,000 and over)","Percent","239","units ","0","v88837054","4.1.3","14","E","","","0"
"2010","Nova Scotia","2016A000212","College","Average debt owed at time of interview","Dollars","81","units ","0","v88837055","4.1.4","9800","","","","0"
"2010","Nova Scotia","2016A000212","College","Percentage of graduates with large debt at time of interview ($25,000 and over)","Percent","239","units ","0","v88837056","4.1.5","6","E","","","0"
"2010","Nova Scotia","2016A000212","College","Percentage of debt paid off at time of interview","Percent","239","units ","0","v88837057","4.1.6","36","","","","0"
"2010","Nova Scotia","2016A000212","College","Employed at time of interview ","Percent","239","units ","0","v88837058","4.1.7","89","","","","0"
"2010","Nova Scotia","2016A000212","College","Without personal income in the year prior to interview","Percent","239","units ","0","v88837059","4.1.8","","..","","","0"
"2010","Nova Scotia","2016A000212","College","Average personal income in the year prior to interview","Dollars","81","units ","0","v88837060","4.1.9","37700","","","","0"
"2010","Nova Scotia","2016A000212","College","Average age at graduation","Years","308","units ","0","v88837061","4.1.10","26","","","","0"
"2010","Nova Scotia","2016A000212","College","Median age at graduation","Years","308","units ","0","v88837062","4.1.11","24","","","","0"
"2010","Nova Scotia","2016A000212","College","Married or living common law","Percent","239","units ","0","v88837063","4.1.12","43","","","","0"
"2010","Nova Scotia","2016A000212","College","With dependent children","Percent","239","units ","0","v88837064","4.1.13","18","E","","","0"
