Datetime,MAX_TEMP,MIN_TEMP,MEAN_TEMP,HDD,CDD,RAIN_MM,PRECIP_MM,SNOW_CM
2011-11-27,12.9,6.7,10.03,7.97,0.0,3.8,5.37,0.0
2011-11-28,7.9,2.5,5.45,12.55,0.0,7.2,6.0,0.0
2011-11-29,6.8,4.0,5.3,12.7,0.0,17.6,43.3,0.0
2011-11-30,4.6,-1.0,2.13,15.87,0.0,0.0,2.13,0.0
2011-12-01,8.0,-3.0,3.17,14.83,0.0,0.1,0.27,0.0
2011-12-02,5.0,-1.3,2.13,15.87,0.0,0.0,1.53,0.0
2011-12-03,7.8,-6.0,2.6,15.4,0.0,0.0,0.0,0.0
2011-12-04,10.2,3.0,7.17,10.83,0.0,3.8,6.13,0.0
2011-12-05,9.1,1.3,5.47,12.53,0.0,5.9,17.8,0.0
2011-12-06,4.0,0.0,1.87,16.13,0.0,0.0,1.1,0.5
2011-12-07,2.5,-1.5,0.77,17.23,0.0,0.0,0.0,0.0
2011-12-08,4.3,-2.0,1.87,16.13,0.0,0.0,0.0,0.0
2011-12-09,3.5,-2.9,0.53,17.47,0.0,0.0,0.0,0.0
2011-12-10,-0.7,-6.5,-3.07,21.07,0.0,0.0,0.2,0.0
2011-12-11,4.3,-6.0,0.07,17.93,0.0,0.0,0.23,0.0
2011-12-12,7.0,-2.5,2.8,15.2,0.0,0.0,0.0,0.0
2011-12-13,8.0,-4.0,2.97,15.03,0.0,0.0,0.0,0.0
2011-12-14,11.0,-2.0,5.0,13.0,0.0,3.1,5.23,0.0
2011-12-15,13.5,3.5,8.5,9.5,0.0,1.7,3.03,0.0
2011-12-16,6.3,-0.1,3.13,14.87,0.0,0.0,0.0,0.0
2011-12-17,0.0,-7.0,-3.7,21.7,0.0,0.0,0.3,0.0
2011-12-18,4.5,-10.0,-1.43,19.43,0.0,0.0,0.0,0.0
2011-12-19,7.5,-0.5,3.93,14.07,0.0,0.0,0.0,0.0
2011-12-20,2.0,-6.0,-1.33,19.33,0.0,0.0,0.27,0.0
2011-12-21,6.7,-3.5,3.07,14.93,0.0,1.6,2.43,0.0
2011-12-22,6.9,-1.0,3.5,14.5,0.0,0.8,1.0,0.0
2011-12-23,2.2,-6.5,-2.67,20.67,0.0,0.0,0.33,0.0
2011-12-24,3.2,-10.0,-2.77,20.77,0.0,0.0,0.53,0.0
2011-12-25,6.0,-3.5,2.83,15.17,0.0,0.0,0.13,0.0
2011-12-26,4.7,0.0,3.0,15.0,0.0,0.0,0.23,0.0
2011-12-27,5.5,0.0,2.8,15.2,0.0,2.0,12.33,0.0
2011-12-28,2.2,-10.2,-5.0,23.0,0.0,0.0,0.0,1.5
2011-12-29,1.2,-15.0,-6.1,24.1,0.0,0.1,3.1,1.0
2011-12-30,1.6,-5.5,-1.1,19.1,0.0,1.2,3.0,2.0
2011-12-31,4.8,-2.0,2.4,15.6,0.0,0.0,0.9,0.0
2012-01-01,7.6,0.0,4.13,13.87,0.0,2.3,3.87,0.0
2012-01-02,1.8,-10.6,-3.6,21.6,0.0,0.0,0.13,0.0
2012-01-03,-7.0,-16.5,-12.03,30.03,0.0,0.0,0.6,0.0
2012-01-04,1.4,-15.0,-5.77,23.77,0.0,0.0,0.0,0.0
2012-01-05,3.6,-1.5,1.07,16.93,0.0,0.0,0.0,0.0
2012-01-06,8.5,-2.0,4.6,13.4,0.0,0.0,0.2,0.0
2012-01-07,9.1,0.5,4.87,13.13,0.0,0.0,0.0,0.0
2012-01-08,1.4,-5.5,-1.53,19.53,0.0,0.0,0.23,0.0
2012-01-09,4.8,-3.0,1.53,16.47,0.0,0.0,0.27,0.0
2012-01-10,5.7,1.5,3.73,14.27,0.0,0.0,0.0,0.0
2012-01-11,5.7,-3.0,2.73,15.27,0.0,0.9,0.6,0.0
2012-01-12,5.9,0.5,3.53,14.47,0.0,2.3,7.73,0.0
2012-01-13,5.1,-6.8,-1.53,19.53,0.0,0.0,2.5,0.0
2012-01-14,-6.0,-14.5,-10.57,28.57,0.0,0.0,0.27,0.0
2012-01-15,-3.5,-17.0,-9.7,27.7,0.0,0.0,0.6,0.0
2012-01-16,5.0,-12.5,-1.37,19.37,0.0,1.1,1.33,0.0
2012-01-17,10.3,-2.9,4.13,13.87,0.0,1.5,5.73,0.0
2012-01-18,-2.6,-9.0,-5.3,23.3,0.0,0.0,0.0,0.0
2012-01-19,-0.1,-10.0,-4.8,22.8,0.0,0.0,0.8,0.0
2012-01-20,-5.1,-12.0,-8.0,26.0,0.0,0.0,0.9,0.5
2012-01-21,-1.3,-9.0,-4.53,22.53,0.0,0.0,0.23,2.0
2012-01-22,2.6,-11.0,-2.1,20.1,0.0,0.3,0.3,1.5
2012-01-23,8.5,-2.0,4.23,13.77,0.0,3.3,8.87,0.5
2012-01-24,3.0,-0.8,0.93,17.07,0.0,0.0,0.2,0.0
2012-01-25,0.0,-2.5,-0.9,18.9,0.0,0.0,0.6,0.0
2012-01-26,2.9,-3.0,0.2,17.8,0.0,4.5,4.4,1.0
2012-01-27,5.2,-0.5,2.33,15.67,0.0,0.0,8.77,0.0
2012-01-28,3.1,-4.0,0.2,17.8,0.0,0.0,1.4,0.0
2012-01-29,2.1,-4.0,-1.13,19.13,0.0,0.0,0.4,0.0
2012-01-30,0.5,-6.0,-2.03,20.03,0.0,0.0,3.17,0.0
2012-01-31,11.4,-4.0,4.1,13.9,0.0,0.0,1.87,3.5
2012-02-01,10.9,2.0,5.9,12.1,0.0,0.0,0.0,0.0
2012-02-02,2.1,-2.0,0.13,17.87,0.0,0.0,0.0,0.0
2012-02-03,4.0,-4.0,1.03,16.97,0.0,0.0,0.5,0.0
2012-02-04,3.2,-4.5,0.47,17.53,0.0,0.0,0.4,0.0
2012-02-05,3.8,-2.0,1.37,16.63,0.0,0.0,0.0,0.0
2012-02-06,9.0,-1.5,4.27,13.73,0.0,0.0,0.0,0.0
2012-02-07,3.4,-5.6,-1.03,19.03,0.0,0.0,0.0,0.0
2012-02-08,2.5,-10.0,-2.67,20.67,0.0,0.0,0.23,0.0
2012-02-09,6.0,-7.0,0.77,17.23,0.0,0.0,0.0,0.0
2012-02-10,1.3,-3.8,-1.3,19.3,0.0,0.0,1.8,0.0
2012-02-11,-3.3,-13.5,-8.43,26.43,0.0,0.0,2.53,2.0
2012-02-12,-1.9,-11.0,-6.05,24.05,0.0,0.0,0.07,3.0
2012-02-13,3.4,-5.5,-0.7,18.7,0.0,0.0,0.27,2.5
2012-02-14,2.1,-3.0,0.37,17.63,0.0,0.0,1.63,2.0
2012-02-15,4.5,-0.5,2.3,15.7,0.0,0.2,0.53,2.5
2012-02-16,5.5,-3.5,2.53,15.47,0.0,0.0,0.4,1.5
2012-02-17,5.4,-1.0,2.2,15.8,0.0,0.0,1.2,0.0
2012-02-18,4.3,-3.0,0.57,17.43,0.0,0.0,3.13,3.0
2012-02-19,0.7,-6.5,-2.7,20.7,0.0,0.0,0.0,2.0
2012-02-20,3.3,-10.5,-2.63,20.63,0.0,0.0,0.33,1.5
2012-02-21,5.3,-6.5,1.43,16.57,0.0,0.3,1.77,0.5
2012-02-22,7.4,0.5,4.13,13.87,0.0,0.0,0.33,0.0
2012-02-23,6.1,-1.1,3.03,14.97,0.0,0.3,0.7,0.0
2012-02-24,5.8,-3.0,2.53,15.47,0.0,0.5,11.43,0.5
2012-02-25,1.1,-3.7,-1.67,19.67,0.0,0.0,0.0,1.0
2012-02-26,0.9,-8.0,-2.73,20.73,0.0,0.0,0.23,0.0
2012-02-27,10.1,-4.0,4.2,13.8,0.0,0.0,0.0,0.0
2012-02-28,3.5,-3.5,0.27,17.73,0.0,0.0,0.0,0.0
2012-02-29,2.5,-1.0,1.1,16.9,0.0,1.0,6.8,0.0
2012-03-01,6.0,-2.5,2.47,15.53,0.0,0.0,4.27,1.0
2012-03-02,8.5,0.0,4.33,13.67,0.0,2.8,5.17,0.0
2012-03-03,9.1,0.1,3.9,14.1,0.0,0.0,0.0,0.0
2012-03-04,0.1,-11.2,-5.63,23.63,0.0,0.0,0.23,0.0
2012-03-05,-2.0,-14.5,-7.77,25.77,0.0,0.0,0.43,0.0
2012-03-06,7.0,-10.5,-1.33,19.33,0.0,0.0,0.37,0.0
2012-03-07,17.0,-2.0,8.13,9.87,0.0,0.0,0.0,0.0
2012-03-08,15.0,0.0,7.23,10.77,0.0,0.1,1.37,0.0
2012-03-09,4.5,-5.5,0.47,17.53,0.0,0.0,0.27,0.0
2012-03-10,4.0,-10.5,-3.0,21.0,0.0,0.0,0.27,0.0
2012-03-11,19.0,-2.0,8.8,9.2,0.0,0.0,0.0,0.0
2012-03-12,15.5,0.5,8.0,10.0,0.0,2.1,3.43,0.0
2012-03-13,18.4,5.4,12.65,5.35,0.0,0.0,1.83,0.0
2012-03-14,17.5,2.3,9.13,8.87,0.0,0.0,0.0,0.0
2012-03-15,19.5,5.1,10.57,7.43,0.0,0.5,0.57,0.0
2012-03-16,19.7,4.5,12.1,5.9,0.0,0.0,0.37,0.0
2012-03-17,13.5,4.8,7.63,10.37,0.0,0.0,0.1,0.0
2012-03-18,22.5,6.0,13.85,4.15,0.0,0.0,0.23,0.0
2012-03-19,24.0,6.1,15.27,2.73,0.0,0.0,0.0,0.0
2012-03-20,24.0,5.8,13.93,4.07,0.0,0.0,0.0,0.0
2012-03-21,25.5,5.7,14.9,3.1,0.0,0.0,0.33,0.0
2012-03-22,27.5,6.2,16.67,1.33,0.0,0.2,0.13,0.0
2012-03-23,17.5,9.0,13.6,4.4,0.0,1.1,2.8,0.0
2012-03-24,13.5,6.1,9.6,8.4,0.0,0.1,1.1,0.0
2012-03-25,19.0,5.5,11.8,6.2,0.0,0.0,0.23,0.0
2012-03-26,5.8,-3.0,1.6,16.4,0.0,0.0,0.0,0.0
2012-03-27,6.5,-7.5,0.4,17.6,0.0,0.1,0.83,0.0
2012-03-28,20.1,1.0,11.53,6.47,0.0,0.1,0.27,0.0
2012-03-29,5.0,0.2,2.77,15.23,0.0,0.0,0.0,0.0
2012-03-30,5.5,-5.5,1.27,16.73,0.0,0.0,0.97,0.0
2012-03-31,9.0,-1.0,3.8,14.2,0.0,0.1,0.07,0.0
2012-04-01,6.3,1.5,4.53,13.47,0.0,1.4,3.57,0.0
2012-04-02,13.6,0.0,7.27,10.73,0.0,0.0,0.0,0.0
2012-04-03,12.0,-3.0,5.67,12.33,0.0,0.0,0.23,0.0
2012-04-04,12.3,2.0,7.77,10.23,0.0,0.0,0.0,0.0
2012-04-05,9.3,-1.0,5.0,13.0,0.0,0.0,0.0,0.0
2012-04-06,12.7,-0.5,6.67,11.33,0.0,0.0,0.2,0.0
2012-04-07,15.8,0.5,9.17,8.83,0.0,0.0,0.0,0.0
2012-04-08,14.5,-1.5,8.0,10.0,0.0,0.5,0.33,0.0
2012-04-09,13.9,2.0,8.43,9.57,0.0,0.0,0.0,0.0
2012-04-10,9.2,1.5,5.7,12.3,0.0,0.7,0.47,0.0
2012-04-11,11.7,2.0,7.1,10.9,0.0,0.1,0.33,0.0
2012-04-12,13.0,-1.0,6.9,11.1,0.0,0.0,0.0,0.0
2012-04-13,15.5,1.0,8.53,9.47,0.0,0.0,0.27,0.0
2012-04-14,17.0,0.5,9.23,8.77,0.0,0.0,0.23,0.0
2012-04-15,19.5,8.0,13.77,4.23,0.0,0.5,1.97,0.0
2012-04-16,25.5,9.5,17.37,0.9,0.27,0.0,0.0,0.0
2012-04-17,12.2,1.9,7.33,10.67,0.0,0.0,0.0,0.0
2012-04-18,11.5,-3.0,4.3,13.7,0.0,0.0,0.23,0.0
2012-04-19,23.0,1.0,12.23,5.77,0.0,0.2,0.4,0.0
2012-04-20,21.5,5.6,12.6,5.4,0.0,5.7,4.8,0.0
2012-04-21,8.6,2.0,6.0,12.0,0.0,0.1,4.77,0.0
2012-04-22,11.5,2.5,6.87,11.13,0.0,0.0,0.0,0.0
2012-04-23,7.9,2.4,4.93,13.07,0.0,5.75,9.87,0.0
2012-04-24,8.1,1.0,4.63,13.37,0.0,0.6,1.4,0.0
2012-04-25,14.7,1.5,8.6,9.4,0.0,0.0,0.2,0.0
2012-04-26,10.6,0.5,6.23,11.77,0.0,0.1,0.27,0.0
2012-04-27,9.4,-0.5,4.63,13.37,0.0,0.0,0.0,0.0
2012-04-28,10.5,-4.0,3.77,14.23,0.0,0.0,0.43,0.0
2012-04-29,15.3,-3.0,6.93,11.07,0.0,0.0,0.53,0.0
2012-04-30,9.0,-1.0,5.53,12.47,0.0,5.5,9.97,0.0
2012-05-01,14.5,4.0,9.83,8.17,0.0,0.0,0.23,0.0
2012-05-02,16.0,4.5,10.63,7.37,0.0,0.5,0.9,0.0
2012-05-03,21.5,7.0,14.27,3.73,0.0,9.4,17.37,0.0
2012-05-04,23.5,9.2,17.1,1.0,0.1,0.0,0.53,0.0
2012-05-05,17.5,7.0,11.43,6.57,0.0,0.0,0.0,0.0
2012-05-06,20.0,3.5,12.03,5.97,0.0,0.0,0.23,0.0
2012-05-07,15.5,10.3,13.23,4.77,0.0,4.6,3.4,0.0
2012-05-08,18.6,9.1,14.5,3.5,0.0,0.0,6.27,0.0
2012-05-09,20.0,9.3,14.3,3.7,0.0,1.6,6.33,0.0
2012-05-10,16.8,7.0,12.13,5.87,0.0,0.0,0.0,0.0
2012-05-11,22.0,6.0,14.17,3.83,0.0,0.0,0.23,0.0
2012-05-12,26.5,6.0,17.0,1.07,0.07,0.5,0.33,0.0
2012-05-13,23.0,10.5,15.67,2.33,0.0,0.5,0.33,0.0
2012-05-14,23.5,8.5,15.73,2.27,0.0,0.0,0.0,0.0
2012-05-15,25.5,7.0,16.83,1.27,0.1,0.0,0.0,0.0
2012-05-16,17.3,7.7,13.1,4.9,0.0,1.1,1.7,0.0
2012-05-17,17.5,2.5,10.67,7.33,0.0,0.0,0.0,0.0
2012-05-18,21.5,4.0,13.17,4.83,0.0,0.0,0.2,0.0
2012-05-19,30.0,7.0,17.87,0.73,0.6,0.0,0.3,0.0
2012-05-20,29.5,10.5,19.13,0.37,1.5,0.0,0.0,0.0
2012-05-21,28.5,12.0,19.8,0.0,1.8,0.0,0.0,0.0
2012-05-22,25.0,13.0,18.8,0.17,0.97,0.0,0.0,0.0
2012-05-23,24.5,15.9,19.7,0.0,1.7,0.0,0.1,0.0
2012-05-24,27.5,14.5,20.77,0.0,2.77,0.0,0.0,0.0
2012-05-25,31.0,17.8,24.73,0.0,6.73,0.0,0.0,0.0
2012-05-26,26.6,15.0,21.17,0.0,3.17,0.0,0.0,0.0
2012-05-27,25.5,13.5,19.73,0.0,1.73,0.3,0.2,0.0
2012-05-28,32.5,13.0,22.3,0.0,4.3,0.0,0.0,0.0
2012-05-29,29.5,17.5,24.27,0.0,6.27,0.0,0.0,0.0
2012-05-30,23.5,12.4,17.77,0.4,0.17,0.0,0.0,0.0
2012-05-31,19.5,8.0,14.1,3.9,0.0,1.5,1.0,0.0
2012-06-01,15.4,10.0,13.37,4.63,0.0,17.3,40.33,0.0
2012-06-02,17.0,10.0,13.87,4.13,0.0,0.4,1.67,0.0
2012-06-03,20.5,12.0,15.93,2.07,0.0,1.5,1.7,0.0
2012-06-04,16.6,10.0,13.57,4.43,0.0,0.1,0.43,0.0
2012-06-05,22.0,7.0,15.07,2.93,0.0,0.0,0.0,0.0
2012-06-06,25.2,11.5,18.6,0.07,0.67,0.7,1.4,0.0
2012-06-07,26.5,10.0,18.07,0.33,0.4,0.0,1.6,0.0
2012-06-08,28.2,13.0,21.13,0.0,3.13,0.0,2.33,0.0
2012-06-09,25.0,16.0,20.3,0.0,2.3,0.0,2.0,0.0
2012-06-10,32.5,14.5,22.43,0.0,4.43,0.0,0.0,0.0
2012-06-11,30.5,16.0,23.07,0.0,5.07,6.1,11.63,0.0
2012-06-12,28.2,11.9,20.83,0.0,2.83,0.3,3.73,0.0
2012-06-13,21.8,10.0,16.13,1.87,0.0,0.0,0.0,0.0
2012-06-14,22.5,9.5,17.27,0.8,0.07,0.0,0.23,0.0
2012-06-15,27.5,11.0,19.87,0.0,1.87,0.0,0.0,0.0
2012-06-16,29.0,14.5,22.5,0.0,4.5,0.0,0.0,0.0
2012-06-17,25.9,17.0,22.03,0.0,4.03,2.1,1.4,0.0
2012-06-18,27.5,18.5,23.0,0.0,5.0,0.0,1.03,0.0
2012-06-19,33.5,20.0,25.63,0.0,7.63,0.0,0.0,0.0
2012-06-20,34.5,20.5,27.4,0.0,9.4,0.0,0.2,0.0
2012-06-21,34.5,20.0,26.53,0.0,8.53,4.9,4.43,0.0
2012-06-22,28.0,17.0,22.67,0.0,4.67,0.0,0.0,0.0
2012-06-23,27.5,14.0,20.53,0.0,2.53,0.0,0.0,0.0
2012-06-24,25.0,15.0,20.37,0.0,2.37,5.1,4.8,0.0
2012-06-25,21.2,14.0,17.77,0.27,0.03,0.0,0.0,0.0
2012-06-26,27.0,12.0,19.93,0.0,1.93,0.0,0.0,0.0
2012-06-27,25.7,15.5,20.8,0.0,2.8,0.0,0.0,0.0
2012-06-28,31.5,14.5,22.43,0.0,4.43,0.0,0.23,0.0
2012-06-29,32.9,17.4,26.3,0.0,8.3,0.0,0.0,0.0
2012-06-30,33.6,16.0,25.3,0.0,7.3,0.0,0.0,0.0
2012-07-01,31.1,18.5,25.05,0.0,7.05,0.0,0.0,0.0
2012-07-02,31.0,14.5,22.7,0.0,4.7,0.0,0.0,0.0
2012-07-03,29.0,15.0,22.23,0.0,4.23,0.0,0.0,0.0
2012-07-04,35.0,17.5,26.7,0.0,8.7,0.0,0.0,0.0
2012-07-05,29.0,17.0,23.2,0.0,5.2,0.0,0.0,0.0
2012-07-06,36.0,18.7,27.33,0.0,9.33,0.0,0.0,0.0
2012-07-07,28.0,19.5,24.13,0.0,6.13,2.2,3.23,0.0
2012-07-08,30.0,18.6,23.73,0.0,5.73,0.0,0.0,0.0
2012-07-09,27.1,15.0,21.37,0.0,3.37,0.6,0.4,0.0
2012-07-10,28.5,16.0,22.63,0.0,4.63,0.0,0.0,0.0
2012-07-11,31.0,15.0,23.1,0.0,5.1,0.0,0.0,0.0
2012-07-12,32.5,13.5,23.63,0.0,5.63,0.0,0.2,0.0
2012-07-13,34.0,17.0,26.17,0.0,8.17,0.0,0.0,0.0
2012-07-14,31.5,22.0,26.9,0.0,8.9,0.0,0.0,0.0
2012-07-15,29.5,20.2,24.83,0.0,6.83,6.8,23.97,0.0
2012-07-16,33.0,19.5,26.1,0.0,8.1,0.0,0.0,0.0
2012-07-17,36.7,23.7,30.37,0.0,12.37,0.0,0.0,0.0
2012-07-18,29.5,20.5,24.7,0.0,6.7,0.0,0.0,0.0
2012-07-19,23.5,17.5,20.85,0.0,2.85,0.2,0.13,0.0
2012-07-20,26.0,16.0,21.03,0.0,3.03,0.0,0.0,0.0
2012-07-21,29.5,16.8,22.47,0.0,4.47,0.0,0.0,0.0
2012-07-22,33.0,21.0,26.23,0.0,8.23,1.2,5.17,0.0
2012-07-23,35.5,20.0,27.03,0.0,9.03,0.2,0.13,0.0
2012-07-24,27.9,19.5,24.03,0.0,6.03,0.0,0.0,0.0
2012-07-25,28.5,14.5,22.43,0.0,4.43,21.1,31.33,0.0
2012-07-26,28.0,18.0,23.23,0.0,5.23,0.5,4.77,0.0
2012-07-27,26.9,19.0,23.07,0.0,5.07,0.0,0.0,0.0
2012-07-28,29.0,19.0,23.77,0.0,5.77,0.0,0.0,0.0
2012-07-29,30.0,15.5,22.97,0.0,4.97,0.0,0.0,0.0
2012-07-30,29.5,15.5,23.33,0.0,5.33,0.0,0.0,0.0
2012-07-31,29.5,17.5,23.9,0.0,5.9,29.6,35.73,0.0
2012-08-01,28.7,18.5,23.77,0.0,5.77,0.0,0.0,0.0
2012-08-02,28.2,15.0,22.37,0.0,4.37,0.0,0.0,0.0
2012-08-03,31.0,19.5,25.67,0.0,7.67,0.0,0.0,0.0
2012-08-04,32.5,20.0,26.7,0.0,8.7,0.5,5.0,0.0
